0.781818,0.927273,0.157804,1.28697,['20.0/29', '55.0/59', '5.0/11', '5.0/10', '1.0/1']
0.8,0.972727,0.150911,1.26705,['15.0/26', '60.0/64', '3.0/10', '4.0/4', '6.0/6']
0.818182,0.972727,0.137502,1.25888,['16.0/21', '62.0/66', '6.0/13', '5.0/8', '1.0/2']
0.827273,0.990909,0.156348,1.28266,['22.0/31', '60.0/62', '4.0/12', '1.0/1', '4.0/4']
0.754545,0.954545,0.1689,1.28336,['15.0/28', '58.0/61', '5.0/14', '3.0/4', '2.0/3']
0.8,0.972727,0.14836,1.30417,['13.0/21', '63.0/70', '6.0/10', '4.0/7', '2.0/2']
0.745455,0.954545,0.159277,1.28314,['13.0/18', '53.0/67', '10.0/19', '2.0/2', '4.0/4']
0.763636,0.954545,0.165517,1.28822,['10.0/18', '58.0/62', '8.0/18', '6.0/9', '2.0/3']
0.809091,0.972727,0.159341,1.26409,['18.0/29', '55.0/59', '7.0/10', '6.0/9', '3.0/3']
0.854545,0.945454,0.150532,1.28244,['16.0/21', '60.0/61', '7.0/16', '6.0/7', '5.0/5']
0.727273,0.918182,0.189599,1.31867,['12.0/22', '56.0/56', '2.0/18', '9.0/11', '1.0/3']
0.772727,0.936364,0.183477,1.29873,['17.0/26', '65.0/66', '2.0/12', '0.0/4', '1.0/2']
0.736364,0.954545,0.158031,1.27614,['12.0/20', '58.0/63', '7.0/19', '3.0/6', '1.0/2']
0.727273,0.981818,0.150752,1.2649,['17.0/33', '55.0/59', '3.0/11', '2.0/4', '3.0/3']
0.781818,0.954545,0.150141,1.28368,['17.0/24', '53.0/63', '13.0/17', '1.0/4', '2.0/2']
0.718182,0.972727,0.163304,1.29633,['17.0/28', '50.0/56', '4.0/14', '6.0/9', '2.0/3']
0.781818,0.963636,0.17116,1.30384,['20.0/26', '55.0/63', '5.0/15', '4.0/4', '2.0/2']
0.827273,0.972727,0.155423,1.27309,['20.0/23', '63.0/67', '5.0/13', '2.0/5', '1.0/2']
0.8,0.954545,0.150164,1.27749,['21.0/24', '58.0/64', '2.0/12', '5.0/8', '2.0/2']
0.827273,0.936364,0.152723,1.28218,['15.0/22', '64.0/70', '6.0/9', '3.0/5', '3.0/4']
0.818182,0.963636,0.145352,1.26541,['19.0/27', '58.0/61', '5.0/12', '5.0/6', '3.0/4']
0.781818,0.918182,0.187229,1.33882,['18.0/25', '52.0/57', '8.0/15', '4.0/8', '4.0/5']
0.827273,1.0,0.154102,1.27205,['31.0/37', '49.0/53', '5.0/11', '4.0/6', '2.0/3']
0.718182,0.945454,0.178809,1.31594,['16.0/26', '47.0/54', '13.0/21', '2.0/7', '1.0/2']
0.754545,0.945454,0.182987,1.31011,['15.0/23', '67.0/69', '0.0/12', '1.0/5', '0.0/1']
0.763636,0.927273,0.17076,1.28962,['21.0/32', '52.0/53', '3.0/15', '3.0/5', '5.0/5']
0.736364,0.909091,0.174553,1.29535,['21.0/23', '52.0/61', '1.0/14', '4.0/8', '3.0/4']
0.790909,0.945454,0.16911,1.27276,['19.0/26', '62.0/64', '0.0/10', '5.0/9', '1.0/1']
0.772727,0.945454,0.155988,1.27196,['15.0/24', '60.0/64', '2.0/9', '2.0/6', '6.0/7']
0.790909,0.945454,0.154085,1.2787,['15.0/21', '64.0/67', '3.0/12', '4.0/7', '1.0/3']
0.827273,0.990909,0.155257,1.29078,['27.0/33', '58.0/62', '2.0/11', '1.0/1', '3.0/3']
0.727273,0.963636,0.165225,1.2918,['14.0/26', '54.0/60', '5.0/16', '4.0/5', '3.0/3']
0.845455,0.981818,0.143468,1.30068,['16.0/23', '65.0/70', '6.0/10', '4.0/5', '2.0/2']
0.745454,0.936364,0.157257,1.27779,['12.0/17', '57.0/67', '8.0/20', '2.0/2', '3.0/4']
0.790909,0.936364,0.16409,1.28577,['16.0/22', '54.0/61', '9.0/17', '6.0/7', '2.0/3']
0.772727,0.963636,0.178839,1.27307,['17.0/28', '57.0/59', '1.0/10', '7.0/10', '3.0/3']
0.763636,0.945454,0.168807,1.27911,['11.0/22', '59.0/61', '4.0/15', '6.0/7', '4.0/5']
0.772727,0.927273,0.17116,1.3089,['12.0/21', '55.0/58', '7.0/18', '9.0/10', '2.0/3']
0.781818,0.945454,0.178997,1.29994,['19.0/25', '65.0/67', '1.0/11', '1.0/5', '0.0/2']
0.727273,0.954545,0.158609,1.27947,['14.0/20', '56.0/63', '6.0/20', '3.0/5', '1.0/2']
0.772727,0.963636,0.160658,1.27444,['17.0/28', '59.0/64', '5.0/12', '1.0/3', '3.0/3']
0.772727,0.954545,0.147797,1.27511,['18.0/23', '50.0/63', '14.0/18', '1.0/4', '2.0/2']
0.709091,0.981818,0.162492,1.306,['14.0/25', '45.0/57', '10.0/16', '7.0/9', '2.0/3']
0.736364,0.954545,0.176206,1.31193,['21.0/26', '55.0/63', '2.0/15', '1.0/4', '2.0/2']
